"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NODE_1862_length_718_cov_0.789392_1",32.4037425753931,-1.36140991158703,0.470812427335469,-2.89161847169547,0.00383263061416519,0.0318502682572534
"NODE_1881_length_715_cov_0.650470_1",54.9292744850296,2.65036458504,0.395377860298509,6.70337125867135,2.03665135491445e-11,1.29032582551488e-09
"NODE_1948_length_701_cov_0.830128_2",11.7677951404292,3.12881390149719,0.860250556674277,3.6370960497755,0.000275729132557858,0.00364735102545629
"NODE_1964_length_699_cov_1.562701_2",4.59784796071384,5.62410966984096,1.55041916708879,3.62747687156196,0.000286204403237964,0.0037447668521489
"NODE_1979_length_697_cov_0.670968_1",6.99303641294374,-6.15572100389423,1.45639626678717,-4.22668002127872,2.37164543718454e-05,0.000450614938465988
"NODE_1981_length_696_cov_0.723748_1",14.9465905541477,2.51766495802909,0.700770607441907,3.59270912805486,0.000327257824488478,0.00416864133574609
"NODE_2003_length_692_cov_0.783740_1",2.8928677134864,-4.9965102356705,1.73538277927099,-2.87919777432012,0.00398688224278053,0.0328151076905782
"NODE_2006_length_691_cov_1.288274_1",12.0627558757684,-4.57511501473632,1.05604255630664,-4.33232068860667,1.4754581822223e-05,0.000308883962930451
"NODE_2019_length_690_cov_0.432300_2",5.4785262565615,-3.95752589885398,1.40234320071724,-2.82208085497891,0.0047713146166579,0.0377859866434338
"NODE_2021_length_689_cov_0.991830_1",470.400566191668,-2.63887182824008,0.133377256282554,-19.7850210882263,4.00730263667712e-87,6.43172073186678e-84
"NODE_2073_length_680_cov_0.834163_1",24.6800135911133,5.56424908611186,0.948554193164288,5.866031826342,4.46348157401956e-09,2.08656929892274e-07
"NODE_2084_length_679_cov_0.453488_1",14.61498140531,-2.17007595526684,0.659261815741898,-3.29167548225853,0.000995924610678608,0.010447444445354
"NODE_2131_length_672_cov_1.625210_1",11.9454701275273,2.80631751878931,0.806560646422008,3.47936330794026,0.000502606700964299,0.00593149819888015
"NODE_2149_length_670_cov_0.450253_1",8.5653522427595,-6.62054605169839,1.39681731887815,-4.73973651544904,2.13996311289083e-06,5.59995781987465e-05
