UniqueCount	AmbigCount
4	0
3	0
0	0
0	0
90	3
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
22	0
1	0
15	0
0	0
0	0
0	0
1	0
0	0
134	0
87	0
0	0
0	0
6	0
1	0
165	0
701	3
0	0
0	0
13	0
15	0
4	0
3	0
2	0
20	0
36	0
0	0
5	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
39	0
0	0
28	0
0	0
0	0
8	0
0	0
4	0
4	0
13	0
4	0
17	0
0	0
2	0
0	0
0	0
88	1
26	0
0	0
7	0
11	0
0	0
49	0
421	0
0	0
12	0
3	0
4	0
0	0
2	0
0	0
0	0
3	0
0	0
0	0
0	0
5	0
11	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
17	0
46	0
0	0
3	0
105	0
0	0
2	0
6	0
7	0
0	0
42	0
47	0
0	0
108	0
0	0
0	0
1	0
21	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
3	0
1	0
2	0
0	0
10	0
18	0
0	0
0	0
8	0
13	0
0	0
0	0
9	0
9	0
62	2
3	0
0	0
0	0
2	0
0	0
13	0
0	0
8	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
10	0
2	0
10	0
0	0
0	0
9	0
0	0
1	0
2	0
0	0
0	0
19	0
0	0
0	0
0	0
0	0
0	0
0	0
27	0
0	0
0	0
88	0
9	0
0	0
0	0
0	0
17	0
0	0
0	0
13	0
3	0
17	2
5	2
0	0
28	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
533	0
0	0
13	0
0	0
40	0
0	0
13	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	1
2	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
3	0
8	0
1	0
5	0
21	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
18	0
35	0
0	0
4	0
45	0
2	0
23	0
514	0
142	0
347	0
0	0
24	0
1	0
0	0
0	0
0	0
5	0
0	0
0	0
1	0
21	0
5	0
0	0
0	0
0	0
58	0
61	0
2	0
0	0
0	0
7	0
8	0
52	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
5	0
2	0
0	0
1022	0
11	0
7	0
0	0
0	0
17	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
7	0
77	0
2	0
0	0
0	0
1	0
2	0
0	0
0	0
0	0
6	0
3	0
17	0
4	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
24	0
35	0
0	0
0	0
0	0
6	0
0	0
65	0
2	0
0	0
4	0
0	0
0	0
0	0
5	0
7	0
1	0
0	0
1	0
0	0
2	0
0	0
512	5
2	0
0	0
0	0
0	0
0	0
10	0
0	0
9	0
14	0
144	0
0	0
0	0
0	0
54	0
53	0
0	0
84	0
2	0
4	0
11	0
0	0
3	0
1	0
0	0
2	0
0	0
9	0
2	0
1	0
37	0
0	0
8	0
15	4
39	3
28	0
0	0
15	0
78	1
0	0
5	0
24	0
6	0
7	0
23	0
49	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
202	0
0	0
24	0
0	0
0	0
0	0
0	0
48	0
0	0
4	0
7	0
7	0
60	2
132	0
0	0
92	0
0	0
0	0
0	0
12	0
6	0
18	0
0	0
2	0
3	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
12	0
3	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
2	0
3	0
4327	49
5916	55
762	6
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
318	0
0	0
175	0
26	0
6	0
48	0
7	0
0	0
0	0
0	0
22	0
0	0
13	0
0	0
0	0
0	0
0	0
43	0
1	0
3	0
0	0
0	0
0	0
7	0
0	0
0	0
1	0
0	0
0	0
0	0
45	0
1	0
0	0
7	0
0	0
6	0
2	0
0	0
23	0
30	0
0	0
0	0
0	0
0	0
2	0
2	0
0	0
1	0
0	0
0	0
0	0
2	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
26	0
1	0
38	0
0	0
0	0
0	0
25	0
0	0
0	0
0	0
1	0
27	0
0	0
0	0
0	0
0	0
0	0
13	0
0	0
3	0
0	0
42	0
1	0
140	0
0	0
49	0
0	0
736	0
1	0
0	0
6	0
6	0
0	0
4	0
0	0
0	0
8	0
0	0
0	0
0	0
0	0
0	0
6	1
1	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
1	0
0	0
0	0
3	0
3	0
7	0
0	0
0	0
13	0
0	0
0	0
17	0
29	0
0	0
0	0
0	0
0	0
0	0
2	0
2	0
0	0
71	0
0	0
8	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
1	0
0	0
3	0
0	0
36	0
0	0
147	0
0	0
0	0
8	0
0	0
0	0
0	0
0	0
0	0
56	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
7	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
8	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
13	0
0	0
1	0
63	0
118	0
82	0
0	0
3	0
0	0
1	0
0	0
0	0
0	0
2	0
1	0
5	0
0	0
0	0
0	0
17	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
41	0
22	0
0	0
0	0
0	0
17	0
0	0
20	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	0
1	0
1	0
49	0
28	0
4	0
56	0
2	0
4	0
28	0
22	0
2	0
1	0
0	0
0	0
0	0
23	0
10	0
12	0
4	0
8	0
0	0
0	0
0	0
4	0
0	0
1	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
9	0
0	0
0	0
0	0
0	0
14	0
0	0
6	0
20	0
0	0
7	0
1	0
2	0
5	0
0	0
6	0
0	0
4	0
0	0
0	0
1	0
89	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
4	0
0	0
0	0
0	0
47	0
2	0
0	0
6	0
0	0
9	0
5	1
15	1
0	0
0	0
0	0
0	0
0	0
0	0
7	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
4	0
1	0
1	0
11	0
2	0
22	0
0	0
0	0
9	0
0	0
0	0
0	0
8	0
0	0
0	0
0	0
0	0
40	0
5	0
264	0
0	0
21	0
0	0
0	0
0	0
0	0
0	0
0	0
7	0
0	0
0	0
3	0
2	0
1	0
9	0
0	0
0	0
40	0
0	0
0	0
0	0
15	0
27	0
0	0
0	0
0	0
1	0
2	0
87	0
0	0
23	0
0	0
2	0
198	0
0	0
9	0
0	0
45	0
51	3
0	0
0	0
0	0
0	0
0	0
0	0
4	0
1	0
0	0
0	0
0	0
9	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
15	0
7	0
1401	1
0	0
0	0
8	0
0	0
0	0
0	0
11	0
7	0
0	0
0	0
60	0
2	0
6	0
0	0
0	0
0	0
40	0
12	0
11	0
1	0
0	0
0	0
0	0
0	0
0	0
35	0
0	0
0	0
3	0
1	0
15	0
0	0
9	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
10	0
3	0
0	0
2	0
0	0
19	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
3	0
0	0
50	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
8	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
4	0
35	0
616	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
16	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
17	0
0	0
0	0
0	0
0	0
57	0
0	0
0	0
35	0
6	0
0	0
0	0
13	0
0	0
25	0
0	0
0	0
4	0
12	0
2	0
0	0
0	0
166	0
80	0
0	0
0	0
0	0
0	0
0	0
2	0
2	0
15	0
0	0
0	0
15	0
24	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
20	0
2	0
0	0
3	0
0	0
1	0
6	1
7	1
0	0
0	0
0	0
0	0
251	0
58	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
3	0
6	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
15	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
4	0
0	0
26	0
4	0
11	0
11	0
0	0
0	0
0	0
0	0
0	0
68	0
0	0
0	0
105	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
30	0
0	0
0	0
0	0
0	0
41	0
2	0
13	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
30	0
0	0
2772	0
0	0
0	0
0	0
1	0
3	0
0	0
24	0
232	0
2	0
0	0
0	0
6	0
0	0
0	0
15	0
5	0
0	0
0	0
39	0
0	0
14	0
43	0
17	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
1	0
0	0
0	0
151	0
89	0
0	0
0	0
0	0
0	0
0	0
50	0
0	0
1	0
0	0
0	0
0	0
0	0
190	0
35	0
0	0
0	0
8	0
0	0
0	0
0	0
0	0
0	0
2	0
3	0
0	0
0	0
3	0
3	0
2	0
0	0
0	0
42	1
30	0
61	0
2	0
0	0
0	0
5	0
5977	0
140	0
0	0
0	0
1	2
0	0
1298	0
0	0
0	0
0	0
0	0
0	0
110	0
0	0
0	0
0	0
0	0
0	0
0	0
12	3
0	0
0	0
0	0
0	0
0	0
22	0
9	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
21	0
0	0
22	0
0	0
0	0
0	0
0	0
0	0
0	0
933	5
1	0
138	0
0	0
0	0
0	0
0	0
0	0
7	0
0	0
3	0
75	3
2	0
2	0
14	0
2	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
32	0
45	0
2	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
4747	7
0	0
0	0
0	0
0	0
0	0
0	0
43	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
33	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
26	0
1	0
0	0
0	0
0	0
9	0
0	0
0	0
4	0
28	0
0	0
0	0
0	0
3	0
4	0
1	0
0	0
0	0
0	0
0	0
43	0
0	0
0	0
34	0
4	0
0	0
23	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
11	0
4	0
0	0
0	0
0	0
12	0
0	0
15	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
4	0
4	0
0	0
3	0
15	0
7	0
106	0
0	0
0	0
43	0
0	0
0	0
2	0
49	1
33	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	0
2598	4
1780	4
0	0
0	0
1	0
3	0
3	0
174	0
111	0
0	0
4	0
31	0
0	0
138	0
0	0
1	0
0	0
104	0
0	0
0	0
0	0
3	0
0	0
580	0
0	0
0	0
0	0
0	0
89	0
61	0
0	0
2	0
10	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
3	0
0	0
57	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
65	0
0	0
0	0
3	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
59	0
0	0
0	0
0	0
0	0
0	0
32	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
53	0
1	0
0	0
122	4
0	0
0	0
21	0
0	0
0	0
0	0
4	0
0	0
10	0
0	0
0	0
0	0
0	0
0	0
14	0
0	0
0	0
10	0
0	0
0	0
0	0
0	0
6	0
1290	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
17	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
25	0
6	0
0	0
0	0
6	0
0	0
0	0
0	0
13	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
38	0
1	0
59	0
13	0
0	0
0	0
12	0
0	0
73	0
0	0
0	0
0	0
33	0
0	0
0	0
18	0
89	0
0	0
1	0
0	0
1	0
0	0
0	0
0	0
29	0
0	0
0	0
3	0
0	0
135	0
0	0
0	0
0	0
95	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
12	0
0	0
307	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
3	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
7	0
68	0
0	0
20	0
0	0
0	0
389	0
27	0
0	0
0	0
0	0
0	0
10	0
0	0
14	0
0	0
0	0
0	0
0	0
18	0
0	0
0	0
1	0
7	0
0	0
2	0
0	0
0	0
415	0
0	0
1	0
0	0
33	0
0	0
0	0
539	0
1	0
0	0
18	0
13	0
0	0
0	0
0	0
0	0
3	0
0	0
1	0
4	0
14	0
11	0
0	0
135	0
0	0
0	0
0	0
2	0
12	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
174	0
0	0
0	0
55	0
27	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
3	0
0	0
0	0
2	0
25	0
0	0
50	0
0	0
1	0
0	0
0	0
0	0
0	0
129	0
546	0
0	0
8	0
0	0
0	0
0	0
149	0
0	0
0	0
0	0
0	0
23	0
4	0
2	0
1	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
3	0
200	0
0	0
0	0
2	0
0	0
1	0
107	0
9	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
503	0
158	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
54	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	0
0	0
0	0
69	0
3	0
0	0
0	0
0	0
259	0
4	0
0	0
0	0
14	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
47	0
5	0
0	0
0	0
0	0
25	0
0	0
0	0
534	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
10	0
17	0
0	0
92	3
0	0
0	0
0	0
15	0
1	0
0	0
0	0
0	0
1	0
19	0
1	0
23	0
0	0
5	0
3	0
0	0
0	0
0	0
30	0
0	0
0	0
211	0
0	0
0	0
0	0
1	0
0	0
0	0
12	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
81	0
0	0
5	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
12	0
63	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
3	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
58	0
0	0
0	0
0	0
0	0
0	0
3	0
17	0
0	0
0	0
0	0
0	0
0	0
6	0
4	0
0	0
1	0
0	0
60	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
2	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
53	1
1	0
10	0
1	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
11	0
0	0
0	0
0	0
0	0
112	0
0	0
0	0
7	0
0	0
0	0
0	0
48	0
67	0
66	0
0	0
0	0
0	0
5	0
38	0
0	0
0	0
3	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
61	0
0	0
46	0
0	0
0	0
0	0
0	0
140	0
0	0
4	0
0	0
0	0
0	0
0	0
2	0
0	0
10	0
0	0
2	0
0	0
0	0
49	5
30	5
141	0
0	0
0	0
7	0
0	0
93	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
2	0
0	0
0	0
5	0
0	0
1	0
0	0
1	0
0	0
12	0
12	0
11	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
1	0
0	0
14	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
786	0
0	0
0	0
69	0
7	0
0	0
3	0
0	0
0	0
0	0
0	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1600	0
0	0
0	0
4	0
115	0
0	0
0	0
0	0
21	0
0	0
288	0
0	0
0	0
0	0
0	0
3	0
7	0
50	0
15	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
42	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
5	0
4	0
0	0
1	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
39	0
0	0
0	0
0	0
11	0
0	0
0	0
0	0
92	0
0	0
2	0
0	0
6	0
0	0
0	0
1	0
0	0
51	0
0	0
0	0
1	0
9	0
0	0
0	0
0	0
27	0
0	0
89	0
0	0
0	0
0	0
0	0
0	0
1	0
749	1
0	0
22	3
0	0
13	0
0	0
1	0
1	0
0	0
0	0
317	0
0	0
322	0
0	0
2	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
107	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
45	1
347	0
0	0
0	0
9	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
6	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
18	0
0	0
4	0
0	0
0	0
73	0
55	0
0	0
0	0
0	0
0	0
1	0
0	0
55	0
0	0
4	0
2	0
1	0
24	0
0	0
0	0
1	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
9	0
0	0
0	0
0	0
0	0
15	0
0	0
0	0
0	0
0	0
6	0
0	0
3	0
0	0
1	0
0	0
3	0
12	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
117	0
5	0
0	0
0	0
0	0
25	0
0	0
0	0
0	0
70	0
0	0
0	0
0	0
0	0
0	0
0	0
27	0
12	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
19	0
316	0
0	0
0	0
0	0
61	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
2	0
1	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
30	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
10	0
0	0
0	0
0	0
26	0
